storyid,sentence1,sentence2,sentence3,sentence4,sentence5,label
f1c52ca2-30c9-48fb-ba00-0d3c4202c24f-c,"When Cara  was in Sephora the other day she saw great stuffers. —— HasPrerequisite: buy some clothe, go to film, go to movie —— Causes: be happy, wealth, be proud.","The stocking stuffers were so cheap. —— HasPrerequisite: use toilet, have money, use your hand —— Causes: bankruptcy, poverty, death.","She decided to buy numerous ones for her friends. —— HasPrerequisite: call them on phone, call them on their cell phone, call them —— Causes: loneliness, friendship, you feel lonely.","Her friends ended up loving them. —— HasPrerequisite: talk to another person, call them on phone, call them —— Causes: sadness, depression, sad.","They made her a thank you card. —— HasPrerequisite: go to bathroom, go to store, use knife —— Causes: happy person, happiness, happy.",0
961a361c-160c-4514-bf4a-4971adfac049-c,"Vasiliki decided on cereal for breakfast. —— HasPrerequisite: food, make breakfast, open refrigerator —— Causes: indigestion, hangover, headache.","She got a bowl off the shelf. —— HasPrerequisite: get ladder, find shelf, buy book —— Causes: it to fall down, fall down, you have to buy more.","Vasiliki opened a box of granola. —— HasPrerequisite: open can, have granola, buy granola —— Causes: you will not be hungry anymore, indigestion, you will not be hungry.","She got a gallon of milk out of the refrigerator. —— HasPrerequisite: open door, open it, get opener —— Causes: food to get cold, food to be spoil, food to spoil.","She poured the whole gallon into the sink. —— HasPrerequisite: water, have sink, pour water —— Causes: sink to sink, sink sink to sink, sink sink to become empty.",0
961a361c-160c-4514-bf4a-4971adfac049-c,"Vasiliki decided on cereal for breakfast. —— HasPrerequisite: food, make breakfast, open refrigerator —— Causes: indigestion, hangover, headache.","She got a bowl off the shelf. —— HasPrerequisite: get ladder, find shelf, buy book —— Causes: it to fall down, fall down, you have to buy more.","Vasiliki opened a box of granola. —— HasPrerequisite: open can, have granola, buy granola —— Causes: you will not be hungry anymore, indigestion, you will not be hungry.","She got a gallon of milk out of the refrigerator. —— HasPrerequisite: open door, open it, get opener —— Causes: food to get cold, food to be spoil, food to spoil.","She poured the whole gallon into the sink. —— HasPrerequisite: water, have sink, pour water —— Causes: sink to sink, sink sink to sink, sink sink to become empty.",1
83aa04ca-160d-4162-8480-064e3556b814-c,"Pete got a new video game for his computer. —— HasPrerequisite: use computer, have computer, upgrade —— Causes: new software, problem, new computer.","He wanted to spend a lot of time enjoying it. —— HasPrerequisite: use your hand, have money, get it —— Causes: he get it, you to be happy, you have it.","However, his work and other responsibilities gave him no time. —— HasPrerequisite: energy, money, time —— Causes: time to pass, leisure, time.","Finally, he chose to make time and set aside one weekend for himself. —— HasPrerequisite: decide what to do, decide what to wear, go to bed —— Causes: boredom, depression, stress.","He spent the weekend gardening. —— HasPrerequisite: go outdoors, get out your tool belt, go to park —— Causes: plant to grow, plant to bloom, plant to wilt.",0
83aa04ca-160d-4162-8480-064e3556b814-c,"Pete got a new video game for his computer. —— HasPrerequisite: use computer, have computer, upgrade —— Causes: new software, problem, new computer.","He wanted to spend a lot of time enjoying it. —— HasPrerequisite: use your hand, have money, get it —— Causes: he get it, you to be happy, you have it.","However, his work and other responsibilities gave him no time. —— HasPrerequisite: energy, money, time —— Causes: time to pass, leisure, time.","Finally, he chose to make time and set aside one weekend for himself. —— HasPrerequisite: decide what to do, decide what to wear, go to bed —— Causes: boredom, depression, stress.","He spent the weekend gardening. —— HasPrerequisite: go outdoors, get out your tool belt, go to park —— Causes: plant to grow, plant to bloom, plant to wilt.",1
b98c114b-d657-49d2-9bd1-912438fadd68-c,"Susan knew she hurt him by leaving. —— HasPrerequisite: read his name tag, read his mind, read his name —— Causes: sadness, feel sad, fear.","She knew she couldn't turn back. —— HasPrerequisite: go to bathroom, go to library, be smart —— Causes: you feel sad, feel good, sadness.","The next day she packed up and never looked back. —— HasPrerequisite: go to store, pack light, pack —— Causes: you will be late for work, you have to pack your stuff, you have to pack.","She moved back in with her parents for awhile. —— HasPrerequisite: have child, child, parent —— Causes: child to get marry, child to be sad, child to become old.","Susan knew the choice she made was difficult but for the best. —— HasPrerequisite: read book, listen to music, study —— Causes: wisdom, win, advice.",1
b98c114b-d657-49d2-9bd1-912438fadd68-c,"Susan knew she hurt him by leaving. —— HasPrerequisite: read his name tag, read his mind, read his name —— Causes: sadness, feel sad, fear.","She knew she couldn't turn back. —— HasPrerequisite: go to bathroom, go to library, be smart —— Causes: you feel sad, feel good, sadness.","The next day she packed up and never looked back. —— HasPrerequisite: go to store, pack light, pack —— Causes: you will be late for work, you have to pack your stuff, you have to pack.","She moved back in with her parents for awhile. —— HasPrerequisite: have child, child, parent —— Causes: child to get marry, child to be sad, child to become old.","Susan knew the choice she made was difficult but for the best. —— HasPrerequisite: read book, listen to music, study —— Causes: wisdom, win, advice.",0
12d60758-9d65-48d5-b25c-d54977bc0f4b-c,"Jerod's brothers talked him into trying online dating. —— HasPrerequisite: internet connection, computer, have computer —— Causes: meet new person, meet person, person to become more comfortable.","He was nervous but was determined to do his best to meet someone. —— HasPrerequisite: be nervous, call attention to himself, call attention to themselves —— Causes: death, laughter, problem.","He view a lot of profiles before he found one he liked. —— HasPrerequisite: look at other one, use binoculars, look at it —— Causes: other to see them, other to be sad, other to see.","It took him a week to get up the nerve to message the girl. —— HasPrerequisite: go on date, go to mall, time —— Causes: fall in love with boy, you to lose your wallet, fall in love.","He called the girl and didn't say anything of the phone. —— HasPrerequisite: pick up phone, get phone number, pick it up —— Causes: person to pick up phone, person to answer it, person to answer phone.",0
12d60758-9d65-48d5-b25c-d54977bc0f4b-c,"Jerod's brothers talked him into trying online dating. —— HasPrerequisite: internet connection, computer, have computer —— Causes: meet new person, meet person, person to become more comfortable.","He was nervous but was determined to do his best to meet someone. —— HasPrerequisite: be nervous, call attention to himself, call attention to themselves —— Causes: death, laughter, problem.","He view a lot of profiles before he found one he liked. —— HasPrerequisite: look at other one, use binoculars, look at it —— Causes: other to see them, other to be sad, other to see.","It took him a week to get up the nerve to message the girl. —— HasPrerequisite: go on date, go to mall, time —— Causes: fall in love with boy, you to lose your wallet, fall in love.","He called the girl and didn't say anything of the phone. —— HasPrerequisite: pick up phone, get phone number, pick it up —— Causes: person to pick up phone, person to answer it, person to answer phone.",1
99575247-31fd-4463-8ba5-d24c69e14ed7-c,"Samantha was very excited for her date with John. —— HasPrerequisite: be very smart, be very careful, marry him —— Causes: her to be sad, be very happy, be very cute.","They were going to a very fancy restaurant downtown. —— HasPrerequisite: get dress up, get dress, drive —— Causes: get dress up, you will eat in restaurant, have dinner.","John picked Samantha up at six o'clock sharp. —— HasPrerequisite: be in shape, be at work, be awake —— Causes: insomnia, wake up in morning, headache.","They went downtown and had a fabulous meal. —— HasPrerequisite: buy some food, have good food, prepare food —— Causes: food to be serve, food to be cook, food to be eat.","Samantha really enjoyed the meal. —— HasPrerequisite: prepare food, prepare meal, cook —— Causes: feel full, you feel full, eat.",1
